scenario,distance_m,fuel_flow_kgs,fuel_per_meter_kgpm,height_m,temperature_k,density_kgm3
temp_plus_10K,103233.82028258283,14.288421588748076,0.0547517834414059,10179.55834362802,231.98287076641785,0.3861983546176223
temp_plus_10K,104538.88970578792,14.272705561346196,0.0546718643754788,10188.082927389987,231.92746097196505,0.3857840969274755
temp_plus_10K,105844.44005890108,14.257007357074382,0.054591165545984,10196.60513039894,231.8720666524069,0.3853702948771535
temp_plus_10K,107150.49299295276,14.241326954909889,0.0545096925272373,10205.12495345021,231.81668780257365,0.3849569479499382
temp_plus_10K,108457.07014076853,14.225664333878973,0.054427450957023,10213.64239733878,231.7613244172979,0.3845440556297211
temp_plus_10K,109764.19311698237,14.210019473173285,0.0543444465358779,10222.157462859275,231.70597649141467,0.3841316174010009
temp_plus_10K,111071.88351804989,14.19439235184562,0.0542606850247568,10230.670150806029,231.6506440197608,0.3837196327488809
temp_plus_10K,112380.16292226149,14.178782949020844,0.0541761722446579,10239.180461972992,231.59532699717556,0.3833081011590719
temp_plus_10K,113689.05288975552,14.163191243779384,0.0540909140749854,10247.688397153794,231.5400254185003,0.3828970221178883
temp_plus_10K,114998.57496253152,14.14761721545867,0.0540049164535009,10256.193957141666,231.4847392785792,0.3824863951122523
temp_plus_10K,116308.75066446324,14.13206084316576,0.0539181853732499,10264.697142729634,231.42946857225732,0.3820762196296821
temp_plus_10K,117619.60150131192,14.116522106102918,0.0538307268825884,10273.197954710224,231.37421329438357,0.3816664951583073
temp_plus_10K,118931.14896073929,14.101000983750083,0.05374254708465,10281.6963938757,231.31897343980796,0.3812572211868546
temp_plus_10K,120243.41451232076,14.085497455105928,0.0536536521332176,10290.19246101804,231.2637490033827,0.3808483972046501
temp_plus_10K,121556.41960755864,14.070011499699756,0.05356404823534,10298.686156928754,231.20853997996304,0.3804400227016264
temp_plus_10K,122870.18567989505,14.054543096650104,0.0534737416464955,10307.177482399116,231.1533463644057,0.3800320971683114
temp_plus_10K,124184.7341447251,14.039092225603156,0.0533827386729104,10315.666438220009,231.09816815156995,0.3796246200958334
temp_plus_10K,125500.08639941,14.023658865682036,0.0532910456663002,10324.153025182048,231.04300533631667,0.3792175909759159
temp_plus_10K,126816.26382329012,14.008242996513152,0.0531986690265082,10332.637244075391,230.98785791350997,0.3788110093008869
temp_plus_10K,128133.28777769802,13.992844597338353,0.0531056151968591,10341.119095689995,230.932725878015,0.3784048745636625
temp_plus_10K,129451.17960597154,13.977463647787168,0.0530118906658187,10349.598580815353,230.8776092247002,0.3779991862577628
temp_plus_10K,130769.96063346684,13.962100127219488,0.0529175019632189,10358.07570024068,230.8225079484356,0.3775939438772993
temp_plus_10K,132089.65216757142,13.946754015245611,0.052822455660949,10366.550454754835,230.76742204409356,0.3771891469169791
temp_plus_10K,133410.2754977171,13.931425291365098,0.0527267583703012,10375.022845146352,230.7123515065487,0.3767847948721033
temp_plus_10K,134731.8518953932,13.916113935147008,0.0526304167413664,10383.492872203424,230.65729633067767,0.3763808872385648
temp_plus_10K,136054.40261415928,13.900819926207252,0.0525334374616582,10391.96053671392,230.60225651135949,0.3759774235128499
temp_plus_10K,137377.94888965838,13.885543244119164,0.0524358272544845,10400.42583946536,230.5472320434752,0.3755744031920369
temp_plus_10K,138702.51193962988,13.870283868525297,0.0523375928780781,10408.888781244914,230.492222921908,0.375171825773794
temp_plus_10K,140028.11296392253,13.855041779070426,0.0522387411240503,10417.349362839444,230.4372291415436,0.3747696907563808
temp_plus_10K,141354.77314450732,13.839816955556683,0.0521392788166836,10425.807585035423,230.3822506972697,0.3743679976386473
temp_plus_10K,142682.51364549057,13.824609377478335,0.0520392128098853,10434.263448619027,230.32728758397627,0.3739667459200304
temp_plus_10K,144011.35561312677,13.80941902479642,0.0519385499888143,10442.71695437613,230.27233979655512,0.3735659351005548
temp_plus_10K,145341.32017583156,13.794245877252656,0.0518372972660057,10451.168103092165,230.2174073299009,0.373165564680836
temp_plus_10K,146672.42844419464,13.779089914481492,0.0517354615805058,10459.616895552335,230.16249017890985,0.3727656341620716
temp_plus_10K,148004.70151099272,13.763951116427505,0.0516330498981532,10468.063332541467,230.10758833848044,0.3723661430460475
temp_plus_10K,149338.1604512024,13.748829462861782,0.0515300692084772,10476.507414844022,230.05270180351383,0.371967090835136
temp_plus_10K,150672.82632201302,13.733724933689023,0.0514265265245685,10484.949143244205,229.99783056891263,0.3715684770322898
temp_plus_10K,152008.72016283963,13.718637508859524,0.0513224288814709,10493.388518525811,229.9429746295822,0.3711703011410491
temp_plus_10K,153345.86299533586,13.703567168130192,0.0512177833340119,10501.825541472312,229.88813398042996,0.3707725626655367
temp_plus_10K,154684.2758234067,13.688513891499833,0.051112596957162,10510.260212866844,229.8333086163655,0.3703752611104584
temp_plus_10K,156023.97963322143,13.673477659033816,0.0510068768441099,10518.692533492253,229.77849853230032,0.3699783959810979
temp_plus_10K,157364.99539322648,13.6584584505837,0.0509006301039563,10527.122504130992,229.72370372314853,0.3695819667833244
temp_plus_10K,158707.34405415822,13.643456246198133,0.050793863861992,10535.550125565209,229.6689241838261,0.3691859730235844
temp_plus_10K,160051.0465490558,13.628471025970864,0.0506865852578788,10543.975398576706,229.61415990925136,0.3687904142089055
temp_plus_10K,161396.12379327402,13.61350276986907,0.0505788014437671,10552.398323947007,229.55941089434444,0.3683952898468911
temp_plus_10K,162742.59668449603,13.598551458077075,0.0504705195843373,10560.818902457198,229.50467713402816,0.368000599445727
temp_plus_10K,164090.48610274628,13.58361707065284,0.0503617468542908,10569.237134888092,229.4499586232274,0.3676063425141749
temp_plus_10K,165439.81291040312,13.568699587678552,0.0502524904376864,10577.6530220202,229.3952553568687,0.3672125185615704
temp_plus_10K,166790.5979522118,13.553798989345596,0.0501427575270393,10586.066564633646,229.34056732988128,0.366819127097828
temp_plus_10K,168142.86205529704,13.538915255826485,0.0500325553216367,10594.477763508216,229.28589453719653,0.3664261676334375
temp_plus_10K,169496.62602917588,13.524048367465292,0.0499218910270408,10602.886619423436,229.23123697374763,0.3660336396794607
temp_plus_10K,170851.91066577047,13.509198304291443,0.049810771852102,10611.293133158408,229.17659463447035,0.3656415427475365
temp_plus_10K,172208.73673942074,13.494365046675195,0.0496992050101958,10619.697305491964,229.12196751430216,0.365249876349874
temp_plus_10K,173567.12500689717,13.479548574883545,0.0495871977164091,10628.099137202582,229.0673556081832,0.3648586399992568
temp_plus_10K,174927.0962074135,13.464748869165302,0.0494747571866901,10636.4986290684,229.01275891105536,0.3644678332090395
temp_plus_10K,176288.67106263945,13.449965909918728,0.0493618906373097,10644.895781867212,228.9581774178631,0.3640774554931489
temp_plus_10K,177651.8702767134,13.435199677502398,0.0492486052830204,10653.290596376526,228.90361112355257,0.3636875063660796
temp_plus_10K,179016.71453625508,13.420450152111068,0.049134908335468,10661.683073373511,228.84906002307216,0.3632979853428962
temp_plus_10K,180383.22451037832,13.405717314442146,0.0490208070045095,10670.073213634943,228.79452411137285,0.3629088919392362
temp_plus_10K,181751.42085070364,13.391001144613076,0.0489063084931342,10678.461017937316,228.74000338340744,0.3625202256713012
temp_plus_10K,183121.32419137092,13.376301623325448,0.0487914200006212,10686.846487056806,228.68549783413076,0.3621319860558608
temp_plus_10K,184492.95514905223,13.361618730910182,0.0486761487179574,10695.22962176925,228.63100745849988,0.3617441726102527
temp_plus_10K,185866.3343229642,13.346952447825716,0.0485605018285799,10703.610422850124,228.5765322514742,0.36135678485238
temp_plus_10K,187241.48229488076,13.332302754800551,0.0484444865078234,10711.988891074572,228.5220722080153,0.3609698223007127
temp_plus_10K,188618.41962914585,13.317669632154338,0.0483281099193946,10720.36502721746,228.4676273230865,0.3605832844742836
temp_plus_10K,189997.166872686,13.303053060497737,0.0482113792168761,10728.738832053292,228.4131975916536,0.3601971708926899
temp_plus_10K,191377.7445550229,13.288453020505086,0.0480943015418658,10737.110306356222,228.35878300868453,0.359811481076094
temp_plus_10K,192760.173188286,13.273869492730666,0.0479768840222932,10745.479450900126,228.3043835691492,0.3594262145452181
temp_plus_10K,194144.4732672251,13.259302457833812,0.0478591337722304,10753.846266458477,228.24999926801988,0.3590413708213495
temp_plus_10K,195530.665269223,13.244751896456185,0.0477410578904542,10762.210753804498,228.1956301002708,0.3586569494263348
temp_plus_10K,196918.76965430795,13.230217789282996,0.0476226634596892,10770.572913711016,228.1412760608784,0.3582729498825817
temp_plus_10K,198308.80686516623,13.215700117083086,0.0475039575457842,10778.932746950592,228.08693714482115,0.3578893717130575
temp_plus_10K,199700.7973271549,13.201198860527038,0.0473849471961063,10787.290254295409,228.03261334707983,0.3575062144412894
temp_plus_10K,200668.44247343732,13.191140007647078,0.0473021406906813,10793.091662989642,227.9949041905673,0.3572404283770152
